COUNTRY,Country,SEX,Gender,EDUCATION_FIELD,Field,MOBILITY,International mobility,EDUCATION_LEV,Education level,YEAR,Year,Value,Flag Codes,Flags
CHE,Switzerland,M,Male,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,35,,
CHE,Switzerland,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1203,,
CHE,Switzerland,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,164,,
CHE,Switzerland,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,3895,,
CHE,Switzerland,F,Female,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,129,,
CHE,Switzerland,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,256,,
CHE,Switzerland,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,5910,,
CHE,Switzerland,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,28266,,
CHE,Switzerland,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,1077,,
CHE,Switzerland,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,151,,
CHE,Switzerland,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,28,,
CHE,Switzerland,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
CHE,Switzerland,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,900,,
CHE,Switzerland,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1503,,
CHE,Switzerland,F,Female,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
CHE,Switzerland,F,Female,F09,Health and welfare,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,4455,,
TUR,Turkey,M,Male,F01,Education,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,14618,,
TUR,Turkey,F,Female,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,1368,,
TUR,Turkey,F,Female,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,15667,,
TUR,Turkey,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,22102,,
TUR,Turkey,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,435,,
TUR,Turkey,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,3109,,
TUR,Turkey,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,5944,,
TUR,Turkey,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,815,,
TUR,Turkey,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,728,,
TUR,Turkey,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,169,,
TUR,Turkey,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,33,,
TUR,Turkey,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,600,,
TUR,Turkey,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,10025,,
TUR,Turkey,M,Male,F09,Health and welfare,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,113448,,
TUR,Turkey,M,Male,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,M,Male,F09,Health and welfare,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,40460,,
TUR,Turkey,F,Female,F10,Services,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,104639,,
TUR,Turkey,M,Male,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,m,Missing value; data cannot exist
TUR,Turkey,F,Female,F10,Services,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,4687,,
TUR,Turkey,M,Male,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,m,Missing value; data cannot exist
GBR,United Kingdom,F,Female,F01,Education,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,48262.2,,
GBR,United Kingdom,F,Female,F01,Education,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,46333.87,,
GBR,United Kingdom,M,Male,F01,Education,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,1986.13,,
GBR,United Kingdom,F,Female,F02,Arts and humanities,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,9612.782,w,Includes data from another category
GBR,United Kingdom,M,Male,F02,Arts and humanities,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,7379.49,,
GBR,United Kingdom,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,131120.266,,
GBR,United Kingdom,M,Male,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1503.66,,
GBR,United Kingdom,F,Female,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,41473.15,,
GBR,United Kingdom,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,131242.61,,
GBR,United Kingdom,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,13873.33,,
GBR,United Kingdom,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1020.36,,
GBR,United Kingdom,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,16556.64,,
GBR,United Kingdom,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,119.22,,
GBR,United Kingdom,M,Male,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,75876.12,,
GBR,United Kingdom,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,1359.27,,
GBR,United Kingdom,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,4737.882,w,Includes data from another category
GBR,United Kingdom,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1054.12,,
GBR,United Kingdom,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,11709.14,,
GBR,United Kingdom,M,Male,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,6611.59,,
GBR,United Kingdom,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,12358.79,,
GBR,United Kingdom,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,3992.8,,
GBR,United Kingdom,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,768.05,,
GBR,United Kingdom,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,15.16,,
GBR,United Kingdom,F,Female,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,80.34,,
GBR,United Kingdom,M,Male,F09,Health and welfare,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,53453.97,,
GBR,United Kingdom,F,Female,F09,Health and welfare,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,10232.89,,
GBR,United Kingdom,F,Female,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,3417.37,,
GBR,United Kingdom,F,Female,F10,Services,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,1679.74,w,Includes data from another category
GBR,United Kingdom,F,Female,F10,Services,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,0,,
GBR,United Kingdom,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,0,,
GBR,United Kingdom,M,Male,F10,Services,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,0,,
GBR,United Kingdom,F,Female,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,0,,
USA,United States,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,k,Data included in another category
USA,United States,M,Male,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,o,Missing value
USA,United States,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,k,Data included in another category
USA,United States,M,Male,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
USA,United States,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,,k,Data included in another category
USA,United States,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
USA,United States,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
USA,United States,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,,k,Data included in another category
USA,United States,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,o,Missing value
USA,United States,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,o,Missing value
USA,United States,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,k,Data included in another category
USA,United States,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
USA,United States,M,Male,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
USA,United States,M,Male,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
USA,United States,F,Female,F10,Services,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
BRA,Brazil,M,Male,F01,Education,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,469597,,
BRA,Brazil,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,20,,
BRA,Brazil,M,Male,F02,Arts and humanities,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,15013,,
BRA,Brazil,F,Female,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,106,,
BRA,Brazil,F,Female,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
BRA,Brazil,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,170,,
BRA,Brazil,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
BRA,Brazil,F,Female,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,,o,Missing value
BRA,Brazil,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,693,,
BRA,Brazil,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,,o,Missing value
BRA,Brazil,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,,o,Missing value
